"hx","exp1","exp2","exp3","exp4","exp5","exp6","exp7","exp8","exp9","exp10","exp11","exp12"
351,0.247574559827524,0.219822414206863,0.217882265827471,0.222576900754498,0.245715033363862,0.210558951191425,0.203477051460362,0.20379013664736,0.239842415037023,0.20552609179598,0.194618763727644,0.198283355063016
352,0.242903341717571,0.214302855771538,0.212513883746761,0.217063261752757,0.240219808975533,0.205421206484188,0.197287899860918,0.197323286284654,0.234431365103475,0.200058927519151,0.188474008994875,0.191460234680574
353,0.238232123607618,0.209743220542357,0.20714550166605,0.210243760882182,0.234332068559466,0.199309061918682,0.190472878998609,0.189675532812236,0.227691285361686,0.193740587965691,0.18157096538019,0.184050412863972
354,0.233560905497664,0.204943604511639,0.20251758607923,0.204875217643645,0.228182650791574,0.193551244574364,0.183518776077886,0.182533880672552,0.222280235428137,0.18860079879526,0.175949168497019,0.177792264232942
355,0.229608336327704,0.19966402687785,0.195483154387264,0.197040046430644,0.222556587727332,0.186996190982372,0.177468706536857,0.17668559860541,0.21610973988988,0.183035421986512,0.169699822194331,0.170860495436767
356,0.220625224577794,0.192704583633309,0.188078489448352,0.189640162507255,0.216538008635353,0.181769864469838,0.171070931849791,0.170162514761289,0.210413897854566,0.177731945262882,0.16413032109612,0.164537157757497
357,0.213438735177866,0.185985121190305,0.181044057756387,0.181804991294254,0.211173622922936,0.176100628930818,0.165299026425591,0.163976831805657,0.204290867666603,0.172264780986054,0.158586967890388,0.158539765319426
358,0.210564139417894,0.181665466762659,0.175120325805257,0.175420777713291,0.20633259191417,0.172114447692444,0.161196105702364,0.158915818478322,0.199496867286881,0.167845217049696,0.153645016211693,0.152868318122555
359,0.205174272367948,0.176865850731941,0.170862643465383,0.170052234474753,0.200183174146278,0.166179466737532,0.155632823365786,0.15295506944835,0.193943421302449,0.16309827800694,0.14849388139316,0.147001303780965
360,0.199425080848006,0.172066234701224,0.165864494631618,0.163813116656994,0.194949627109774,0.162104703693861,0.15125173852573,0.148006523083844,0.187867856464781,0.157271001113075,0.142845936617509,0.141177748804867
361,0.195113187208049,0.166066714662827,0.159015179563125,0.156413232733604,0.191678660211959,0.15900434050846,0.147357440890125,0.14272057583085,0.183880767040061,0.152851437176717,0.138191611756093,0.136027813993916
362,0.189723320158103,0.161747060235181,0.154572380599778,0.151044689495067,0.184613371712678,0.153157941358845,0.142072322670376,0.13737839509644,0.178564647807101,0.147875335559484,0.133301955862357,0.130443285528031
363,0.184333453108157,0.155747540196784,0.14809329877823,0.144225188624492,0.180295695407563,0.148463105678094,0.137413073713491,0.131867513917787,0.174055439529144,0.143324821580567,0.128412299968623,0.12490221642764
364,0.180380883938196,0.152387808975282,0.144205849685302,0.140017411491584,0.175716341750621,0.144034015413234,0.133310152990264,0.126975201034696,0.169593696601481,0.139036207686767,0.123941010354565,0.119860930030422
365,0.175350341358246,0.147348212143029,0.138467234357645,0.135084155542658,0.171398665445506,0.140313579590752,0.129833101529903,0.122926390372828,0.165986329979115,0.135107706410005,0.119574312310428,0.115080399826163
366,0.17103844771829,0.143268538516919,0.134024435394298,0.130441091120139,0.16708098914039,0.13721321640535,0.126008344923505,0.118821346229545,0.162141636605278,0.131964905388594,0.115965903148206,0.110799652325076
367,0.166726554078333,0.139908807295416,0.13013698630137,0.126668601276843,0.163286667538925,0.133847107804057,0.121835883171071,0.113591632457965,0.157584962977027,0.127872716558633,0.112200606631106,0.106410256410256
368,0.163133309378369,0.136069114470842,0.126619770455387,0.122605919907139,0.158183959178333,0.129772344760386,0.117315716272601,0.108249451723556,0.153977596354661,0.124697178026583,0.109062859533522,0.102803129074316
369,0.157743442328423,0.132469402447804,0.122362088115513,0.117672663958212,0.154127960225042,0.126140490743201,0.112865090403338,0.103863240173199,0.15041769508259,0.121652589537092,0.106029704005857,0.0991090830073881
370,0.154150197628458,0.12982961363091,0.117919289152166,0.112739408009286,0.150071961271752,0.122242891310125,0.109666203059805,0.0998706629927458,0.147047655211695,0.118968113664637,0.103153435833072,0.0953715775749674
371,0.147323032698527,0.124310055195584,0.112736023694928,0.106790481717934,0.146015962318461,0.119142528124723,0.10653685674548,0.0967215880335152,0.143202961837858,0.11546520002619,0.0997280619182094,0.0920034767492395
372,0.145526410348545,0.122150227981761,0.110699740836727,0.10388856645386,0.142614156744734,0.115953583134024,0.103616133518776,0.0930101782601361,0.139215872413138,0.112420611536699,0.0966426106055852,0.0888744024337245
373,0.141573841178584,0.118790496760259,0.108108108108108,0.100696459663378,0.139604867198744,0.112764638143325,0.100347705146036,0.089636169375246,0.135845832542244,0.109899823217443,0.093949377680159,0.0856584093872229
374,0.136543298598635,0.114470842332613,0.104035542391707,0.0966337782936738,0.136726416328667,0.110018602179112,0.0974965229485396,0.0867682618230895,0.132333396620467,0.106855234727951,0.0909685179374542,0.0818122555410691
375,0.133309378368667,0.111351091912647,0.100703443169197,0.0932965757399884,0.132670417375376,0.106652493577819,0.0943671766342142,0.0841815216780071,0.128963356749573,0.104105283834217,0.088458320259387,0.0786397218600609
376,0.128638160258714,0.108711303095752,0.0981118104405776,0.0902495647127104,0.129268611801649,0.10346354858712,0.0917246175243394,0.081482314570095,0.125261059426619,0.101093432855366,0.0854513126242025,0.0752933507170795
377,0.12396694214876,0.105111591072714,0.0953350610884858,0.086912362159025,0.125866806227921,0.100894676233502,0.0896383866481224,0.0792329753135017,0.122460603759256,0.0986381195573889,0.0831764459784541,0.0725988700564971
378,0.120733021918793,0.102231821454284,0.0931136616068123,0.0841555426581544,0.123250032709669,0.099211621932855,0.0879694019471489,0.0769274025754935,0.119375355990127,0.0960191187062136,0.0805093609455078,0.0695132551064754
379,0.117858426158821,0.099592032637389,0.0901517956312476,0.08125362739408,0.121549129922805,0.0972628222163168,0.0860917941585535,0.0743968959118259,0.116147712170116,0.093531067897597,0.0779730153749608,0.0670143415906128
380,0.116421128278836,0.0974322054235661,0.0868196964087375,0.0773360417875798,0.118932356404553,0.0954026043050757,0.0838664812239222,0.0715852218410842,0.112920068350104,0.0909448045570614,0.075776592406652,0.0648631029986962
381,0.1099532878189,0.0931125509959203,0.0829322473158089,0.0739988392338944,0.114876357451263,0.0920364957037825,0.081432545201669,0.0691109486588315,0.10955002847921,0.0885877037910038,0.0737109089007426,0.0624511082138201
382,0.106360043118936,0.0904727621790257,0.0805257312106628,0.0712420197330238,0.11173622922936,0.0896447869607583,0.0788595271210014,0.0664679750323343,0.107129295614202,0.0866234531526223,0.071880556427152,0.0602998696219035
383,0.103844771828962,0.0880729541636669,0.0775638652350981,0.0683401044689496,0.110297003794322,0.08769598724422,0.0764255910987482,0.063825001405837,0.10489842415037,0.0846919400248806,0.0702855349858801,0.0584745762711865
384,0.100251527128997,0.0854331653467723,0.075897815623843,0.06601857225769,0.106633520868769,0.0852156966958987,0.0744089012517385,0.0620817634819771,0.101813176381242,0.0820402016630656,0.0682459993724506,0.0564102564102564
385,0.098095580309019,0.0832733381329493,0.0736764161421696,0.0631166569936158,0.104016747350517,0.0829125697581716,0.0723922114047287,0.0594387898554799,0.0991551167647617,0.0798795259608459,0.066598682146219,0.0545197740112995
386,0.0952209845490478,0.0811135109191264,0.0712699000370233,0.059924550203134,0.10166165118409,0.0809637700416335,0.0701668984700974,0.0571332171174718,0.0967818492500475,0.077849800301185,0.0650821043823868,0.0526292916123424
387,0.0937836866690621,0.080153587712983,0.0703443169196594,0.0580383052814858,0.099699071045401,0.0791035521303924,0.0686369958275382,0.0551088117865377,0.0930795519270933,0.075001636875532,0.0629902729839975,0.0508909169926119
388,0.0916277398490837,0.0782337413006959,0.0684931506849316,0.056442251886245,0.0974748135548869,0.0769775888032598,0.0663421418636996,0.0530844064556036,0.0906588190620847,0.0730701237477902,0.0612383641878465,0.0491960017383746
389,0.0905497664390945,0.0763138948884089,0.0675675675675675,0.0547011027278004,0.09511971738846,0.0754716981132075,0.0648122392211404,0.0516785694202329,0.0880007594456047,0.0714987232370851,0.0596694906390545,0.0474358974358975
390,0.0858785483291412,0.0727141828653708,0.0647908182154757,0.052814857806152,0.0928954598979458,0.0729914075648862,0.0618915159944368,0.0495416971264691,0.085390165179419,0.0697636351731814,0.0581790607677021,0.0459582790091264
391,0.084800574919152,0.0712742980561555,0.062754535357275,0.0507835171213,0.0905403637315191,0.0713969350695367,0.0603616133518776,0.0476859922397795,0.0830168976647048,0.0679303345773588,0.0567670745737894,0.0446110386788353
392,0.0804886812791951,0.068394528437725,0.0603480192521288,0.0486070806732444,0.0870077194818788,0.0689166445212154,0.0581363004172462,0.0457178203902604,0.0810708183026391,0.0660642964708964,0.0553289404873967,0.0431116905693177
393,0.0801293568091987,0.0676745860331174,0.0590522028878193,0.0470110272780034,0.0855684940468402,0.0673221720258659,0.0567454798331015,0.044143282910645,0.0790298082399848,0.0642309958750736,0.0538123627235645,0.0412429378531074
394,0.0783327344592166,0.0664746820254379,0.057571269900037,0.0454149738827626,0.0833442365563261,0.0653733723093277,0.0552851182197497,0.0428499128381038,0.0771311942282134,0.0625941203430891,0.0525572638845309,0.0398739678400696
395,0.0761767876392382,0.0645548356131509,0.0555349870418363,0.0439640162507254,0.0807274630380741,0.0634245725927894,0.0538247566063977,0.0412191418770737,0.0747579267134991,0.0606298697047076,0.0508837987658195,0.0383963494132986
396,0.0736615163492634,0.0623950083993281,0.0536838208071084,0.0423679628554846,0.0778490121679969,0.0610328638497653,0.0520166898470097,0.0394759039532138,0.0720524017467249,0.0585346690237675,0.0494718125719067,0.0371142981312473
397,0.0711462450592886,0.0602351811855052,0.0518326545723806,0.0407719094602438,0.0769331414366087,0.0603242094073877,0.0509040333796941,0.0384074678063319,0.0697740649325992,0.0568323184705035,0.0481644179479134,0.0358539765319427
398,0.0693496227093066,0.0583153347732182,0.0501666049611255,0.0393209518282066,0.0745780452701819,0.0586411551067411,0.0494436717663421,0.0374514986222797,0.0678279855705335,0.0552281804491587,0.0468570233239201,0.0347674923946111
399,0.0686309737693137,0.0573554115670747,0.0496112550907072,0.038160185722577,0.0724846264555803,0.0574010098325803,0.048191933240612,0.0364955294382275,0.0656445794569964,0.0536240424278138,0.045497332914967,0.0337027379400261
400,0.0675530003593244,0.0561555075593952,0.048870788596816,0.0369994196169472,0.0707837236687164,0.0561608645584197,0.0468706536856746,0.0353708598099308,0.0636985000949307,0.0519871668958293,0.044137642506014,0.0328118209474142
401,0.0657563780093424,0.0549556035517159,0.0481303221029249,0.0356935577481138,0.0684286275022897,0.0542120648418815,0.045827538247566,0.0345835910701231,0.062084678184925,0.050743141491521,0.0430132831293798,0.0318991742720556
402,0.0639597556593604,0.0535157187425006,0.0468345057386154,0.0346778874056878,0.0659426926599502,0.0522632651253433,0.044297635605007,0.0335713884046561,0.0602809948737422,0.0494336410659334,0.0420458111076247,0.0310082572794437
403,0.061803808839382,0.0513558915286777,0.0453535727508331,0.0338073128264654,0.0638492738453487,0.0510231198511826,0.0429763560500696,0.0327278861834336,0.0584773115625593,0.0482223531722648,0.0412352264407488,0.0302042590178183
404,0.0596478620194035,0.0503959683225342,0.0444279896334691,0.0327916424840394,0.0618866937066597,0.0495172291611303,0.041933240611961,0.0316594500365518,0.0571957471046136,0.0473711778956328,0.0403461980964335,0.0294654498044329
405,0.0582105641394179,0.0489560835133189,0.0425768233987412,0.031485780615206,0.0607091456234463,0.0489857383293472,0.0409596662030598,0.0303660799640105,0.0556768558951966,0.0460944149806849,0.0394048739671582,0.0284224250325945
406,0.0571325907294287,0.0479961603071755,0.0416512402813772,0.0306152060359838,0.0580923721051942,0.0468597750022145,0.0392211404728789,0.0293538772985436,0.0537782418834251,0.04449027695934,0.0380713314506851,0.0274011299435029
407,0.0553359683794467,0.0460763138948884,0.0401703072935949,0.0293093441671504,0.0559989532905927,0.0453538843121623,0.038038942976356,0.0282854411516616,0.0522118853237137,0.0432462515550317,0.0369469720740508,0.0266623207301173
408,0.0546173194394538,0.0453563714902808,0.0399851906701222,0.0285838653511318,0.0544288891796415,0.0444680662591903,0.037134909596662,0.0274419389304392,0.0511201822669451,0.0423296012571204,0.0360579437297354,0.0257279443720122
409,0.0531800215594682,0.0434365250779938,0.0385042576823399,0.0275681950087058,0.0527279863927778,0.0433165027903268,0.0360917941585536,0.0267109036720463,0.0496962217581166,0.0411183133634518,0.0351689153854199,0.0251629726205997
410,0.0521020481494789,0.0424766018718502,0.037578674564976,0.0268427161926872,0.0511579222818265,0.0420763575161662,0.0353268428372739,0.0256987010065793,0.0485095880007594,0.0400707130229817,0.0343321828260642,0.0244241634072142
411,0.0510240747394898,0.0412766978641709,0.0364679748241392,0.0255368543238538,0.0499803741986131,0.0411905394631943,0.0347009735744089,0.0246302648596974,0.0474653502942852,0.0389249001505926,0.033390858696789,0.0236418948283355
412,0.0495867768595041,0.0403167746580274,0.0357275083302481,0.0249564712710388,0.0481486327358367,0.0398618123837364,0.0337969401947149,0.0239554630827195,0.0466584393392824,0.0381719374058797,0.0325802740299131,0.0231421121251629
413,0.0474308300395256,0.0386369090472762,0.0344316919659385,0.024376088218224,0.0473636006803612,0.0390645761360616,0.0330319888734353,0.0233931282685711,0.0454718055819252,0.036862436980292,0.0316128020081582,0.0223598435462842
414,0.0463528566295365,0.0376769858411327,0.0336912254720474,0.0235055136390018,0.0461860525971477,0.0380015944724954,0.0319888734353269,0.0225496260473486,0.044285171824568,0.0358475741504616,0.0309329568036816,0.021903520208605
415,0.0449155587495509,0.0369570434365251,0.033135875601629,0.0224898432965758,0.0438309564307209,0.0361413765612543,0.0307371349095966,0.0217623573075409,0.0429561420163281,0.034636286256793,0.0298347453195272,0.0211212516297262
416,0.0438375853395616,0.0359971202303816,0.0323954091077379,0.0216192687173534,0.0427842470234201,0.0354327221188768,0.0300417246175243,0.0209750885677332,0.0419119043098538,0.0340142735546389,0.0292071959000104,0.0204693611473272
417,0.0431189363995688,0.0352771778257739,0.0318400592373195,0.0210388856645386,0.0410833442365564,0.0340154132341217,0.0291376912378303,0.0203002867907552,0.0403930131004366,0.0326065605971322,0.0281874280932957,0.0197957409821816
418,0.0420409629895796,0.0338372930165587,0.0305442428730099,0.0204585026117238,0.0408216668847311,0.0334839224023386,0.0286509040333797,0.0199066524208513,0.0394437060945509,0.0319190728736987,0.0276121744587386,0.0193176879617557
419,0.0402443406395976,0.0328773698104151,0.0299888930025917,0.0200232153221126,0.0396441188015177,0.032775267959961,0.0280945757997219,0.0194005510881179,0.0383520030377824,0.0312315851502651,0.0268538855768226,0.0187961755758366
420,0.0398850161696012,0.0326373890088792,0.0294335431321733,0.0194428322692978,0.0384665707183043,0.0316237044910975,0.0271905424200278,0.0188382162739695,0.0370229732295424,0.0301185097885157,0.0259648572325071,0.0182746631899174
421,0.0391663672296083,0.0316774658027358,0.0286930766382821,0.0191526407428904,0.0374198613110035,0.03091505004872,0.0264255910987483,0.0181634144969915,0.0354091513195367,0.0288090093629281,0.0249450894257923,0.0176010430247718
422,0.0373697448796263,0.0302375809935205,0.0273972602739726,0.0181369704004644,0.0362423132277901,0.030029231995748,0.0256606397774687,0.0176010796828432,0.0346497057148282,0.0282197341714137,0.0243959836837151,0.0172750977835724
423,0.0362917714696371,0.0295176385889129,0.027027027027027,0.0178467788740568,0.0350647651445767,0.0290548321374789,0.0251043115438109,0.0171512118315245,0.0337003987089425,0.0273685588947816,0.0237422863717185,0.016883963494133
424,0.0341358246496587,0.0280777537796977,0.0253609774157719,0.0168311085316308,0.0341488944131886,0.028611923110993,0.024547983310153,0.0167575774616207,0.0324662996012911,0.0264519085968703,0.0231931806296413,0.0165362885701869
425,0.0334171757096658,0.0275977921766258,0.0249907441688264,0.0165409170052234,0.0338872170613633,0.028169014084507,0.0242002781641169,0.0164201765731317,0.0315644579456996,0.0258298958947162,0.0226963706725238,0.0160582355497609
426,0.0312612288896874,0.0261579073674106,0.0248056275453535,0.0163958212420198,0.0325788303022373,0.0271946142262379,0.0236439499304589,0.0159703087218129,0.0303778241883426,0.0250114581287239,0.022068821253007,0.0157974793568014
427,0.0305425799496946,0.0256779457643389,0.024435394298408,0.0159605339524086,0.0317937982467618,0.0263973779785632,0.0229485396383866,0.0155766743519091,0.0292861211315739,0.0240948078308125,0.0213366802635707,0.0153628857018687
428,0.0301832554796981,0.0249580033597312,0.0236949278045169,0.0156703424260012,0.0308779275153735,0.0255115599255913,0.0222531293463143,0.0152955069448349,0.0284792101765711,0.0233745825967393,0.0207875745214936,0.0149934810951761
429,0.0283866331297161,0.023518118550516,0.0227693446871529,0.01523505513639,0.0300928954598979,0.024891487288511,0.0216968011126565,0.0149018725749311,0.027624833871274,0.0226870948733058,0.0201338772094969,0.0144719687092568
430,0.0283866331297161,0.0232781377489801,0.0223991114402073,0.0150899593731864,0.0291770247285097,0.0242714146514306,0.0210013908205842,0.0144520047236124,0.0270552496677425,0.0221960322137105,0.0198201024997385,0.0140808344198174
431,0.0276679841897233,0.0225581953443724,0.021843761569789,0.0149448636099826,0.0285228313489467,0.0237399238196474,0.0205841446453408,0.0140583703537086,0.0257262198595025,0.0212793819157991,0.019140257295262,0.0136245110821382
432,0.0265900107797341,0.0223182145428366,0.021843761569789,0.0149448636099826,0.0277377992934712,0.0227655239613783,0.0199582753824756,0.0135522690209751,0.0247294475033226,0.0205264191710862,0.0186172994456647,0.0132551064754455
433,0.0247933884297521,0.0211183105351572,0.0209181784524251,0.0145095763203714,0.0273452832657334,0.0225883603507839,0.0196801112656467,0.0133273350953157,0.0240649325992026,0.0199698814902115,0.0181204894885473,0.0128422425032595
