"hx","exp1","exp2","exp3","exp4","exp5","exp6","exp7","exp8","exp9","exp10","exp11","exp12"
329,0.353960675213354,0.338171723180646,0.314303586321935,0.275500222321032,0.355355805243446,0.335518970741994,0.310229104953317,0.269169920897166,0.351625274602524,0.329164229570457,0.299660999581586,0.255769072466684
330,0.34290762810632,0.327067221891731,0.303085904920767,0.263850600266785,0.343786933000416,0.324195006113878,0.299186321196895,0.257835185741464,0.339337975201996,0.317345982196511,0.288039347957885,0.24381476772795
331,0.330425955863002,0.315209200872496,0.291659716430359,0.252245442418853,0.332051602163962,0.31290648425455,0.28793730548577,0.246440372484229,0.327408124511301,0.305864254408807,0.27682757089549,0.232208025024467
332,0.319560885747584,0.304461629982153,0.280942452043369,0.241440640284571,0.321414898044111,0.302752130996473,0.278019423300461,0.236267147291479,0.31623040548088,0.295223825586706,0.266341613368742,0.221470187409108
333,0.30989886837851,0.295022803886575,0.271893244370309,0.232147621164962,0.310994590095714,0.292721827429159,0.268120289474671,0.226294182437168,0.305581412667089,0.285016064804058,0.256333842830184,0.211336010170763
334,0.299221775254709,0.284671822327979,0.261884904086739,0.221876389506447,0.299558884727424,0.281575076644987,0.256983763920657,0.215059577450686,0.294634545928436,0.274455759692966,0.246061361637449,0.200954880960003
335,0.28858227752923,0.274320840769383,0.25162635529608,0.211471765228991,0.289404910528506,0.271810593843591,0.247290862049571,0.205286872934815,0.284127043228953,0.264424271074539,0.236301223646347,0.191223143973
336,0.279221023346742,0.265318262938727,0.242869057547957,0.202578923966207,0.27940074906367,0.262382817345691,0.238122914245004,0.195754480825073,0.274639758722121,0.255378304101533,0.227659701645476,0.18244262939826
337,0.268957479604496,0.255443188578227,0.233319432860717,0.193196976433971,0.26929671244278,0.252671498697478,0.228898721361881,0.18662260939221,0.265100346278438,0.24619612681981,0.218958406271081,0.173726139408962
338,0.259934584006918,0.246757882212968,0.224812343619683,0.184748777234326,0.259475655430712,0.243314607737156,0.219787018635869,0.177510763993191,0.256246043861935,0.237799161905983,0.211204945819706,0.16600660367867
339,0.251024474604308,0.23807257584771,0.216847372810676,0.177100933748333,0.249954223886808,0.234312144464726,0.211369005212044,0.169099829778712,0.247838552332725,0.229826852660508,0.203630805488904,0.158506580812746
340,0.242828677769841,0.230339083878644,0.209424520433695,0.169853268119164,0.241265085310029,0.225983093799288,0.203400952416664,0.161289676579553,0.239445954499758,0.221950691868245,0.196193290011869,0.151171192595099
341,0.234369713147111,0.222248661511005,0.201751459549625,0.162294353045798,0.23317519766958,0.218274291587659,0.195882860249728,0.153920096124962,0.231313996351044,0.214298877466809,0.189029024242372,0.144146780935308
342,0.226211511710967,0.214594487408289,0.194495412844037,0.155357936860827,0.225235122763213,0.210671817682397,0.188870973789793,0.147211374787223,0.223345868861005,0.206919483682806,0.181950149006481,0.137250418446398
343,0.217978119478176,0.206583382907,0.186697247706422,0.147932414406403,0.218227215980025,0.204185790993992,0.182965240541453,0.141503955141684,0.215668168447705,0.199740399176328,0.175392156025583,0.131067472766685
344,0.21060942140682,0.199722387467777,0.180358632193495,0.141751889728768,0.210952975447357,0.197504829077248,0.176609546664667,0.135335936717733,0.208414938377332,0.192961933224899,0.169115951805583,0.125158918167433
345,0.203353509530434,0.192861392028554,0.174020016680567,0.135660293463762,0.203512276321265,0.190611210547768,0.170216356068844,0.129248022429158,0.201109580370108,0.186463900262005,0.163181309720004,0.119634511080826
346,0.196623933230573,0.186674598453302,0.168056713928274,0.129835482436639,0.196221389929255,0.183770756171472,0.163766920394465,0.123340342445179,0.194422310756972,0.18029437451425,0.1574686830218,0.114293031381193
347,0.190345501710591,0.180646440610748,0.162468723936614,0.124499777678968,0.189396587598835,0.177355615020645,0.157898683865162,0.117973365374987,0.187675466358864,0.174277083817414,0.15213177467146,0.10943630925704
